crip_id,timestamp,price,market_cap,total_volume,price_percent_increment,market_cap_percent_increment,total_volume_percent_increment
apecoin,2023-07-20 00:00:00,2.04742,754562940.0,88863290.0,0.0032979041402660947,0.004866691481052676,-0.3380821166405701
apecoin,2023-07-21 00:00:00,2.12292,783762750.0,117641224.0,0.03687567768215616,0.03869764661381336,0.32384502081793287
apecoin,2023-07-22 00:00:00,2.15338,793198850.0,102723650.0,0.01434816196559452,0.012039485163080288,-0.1268056680539128
apecoin,2023-07-23 00:00:00,2.06008,760241900.0,64384508.0,-0.04332723439430097,-0.04154941727411732,-0.3732260487239306
apecoin,2023-07-24 00:00:00,2.09824,774256400.0,51706310.0,0.018523552483398653,0.01843426414671434,-0.1969137979589749
apecoin,2023-07-25 00:00:00,2.03483,749830850.0,124816730.0,-0.030220565807534072,-0.031547107650643946,1.4139554727459762
apecoin,2023-07-26 00:00:00,1.99242,733965500.0,88668000.0,-0.020842035944034554,-0.02115857196326343,-0.28961446113834255
apecoin,2023-07-27 00:00:00,1.99535,734585800.0,72747130.0,0.0014705734734643539,0.000845135091499527,-0.17955598412053952
apecoin,2023-07-28 00:00:00,1.96932,726197570.0,50090304.0,-0.013045330393164134,-0.01141899285284309,-0.3114463209751368
apecoin,2023-07-29 00:00:00,1.97094,726365100.0,50508024.0,0.000822618975077738,0.0002306947956325356,0.008339338487544312
apecoin,2023-07-30 00:00:00,1.97469,727635000.0,32012736.0,0.0019026454382173874,0.001748294349494417,-0.36618514317645845
apecoin,2023-07-31 00:00:00,1.89909,700452700.0,51747904.0,-0.038284490223782,-0.037357054017467584,0.6164786415006827
apecoin,2023-08-01 00:00:00,1.85864,685457800.0,57075024.0,-0.021299675107551486,-0.021407441216230616,0.10294368637616702
apecoin,2023-08-02 00:00:00,1.83956,676547900.0,74842640.0,-0.010265570524684686,-0.012998466134603759,0.3113028213531719
apecoin,2023-08-03 00:00:00,1.78587,658768960.0,50592080.0,-0.02918632716519165,-0.026278907967935417,-0.32402063850232965
apecoin,2023-08-04 00:00:00,1.80509,667265700.0,50623310.0,0.010762261530794515,0.012897905815113075,0.0006172902952399362
apecoin,2023-08-05 00:00:00,1.80039,662697800.0,41339944.0,-0.0026037482895590047,-0.006845698797345645,-0.18338125262848282
apecoin,2023-08-06 00:00:00,1.84494,678763800.0,44618148.0,0.024744638661623464,0.024243327803411985,0.07929870442011233
apecoin,2023-08-07 00:00:00,1.85642,684131800.0,152682930.0,0.006222424577492891,0.007908494825445977,2.421991652365311
apecoin,2023-08-08 00:00:00,1.81868,669830600.0,99694070.0,-0.020329451309509694,-0.02090415911086141,-0.34705163177049325
apecoin,2023-08-09 00:00:00,1.86171,686071100.0,73782136.0,0.023660017155299418,0.02424568241582281,-0.2599144964188943
apecoin,2023-08-10 00:00:00,1.83699,677121300.0,48435070.0,-0.013278115281112557,-0.013045003644665987,-0.3435393358630875
apecoin,2023-08-11 00:00:00,1.87021,689575700.0,49481452.0,0.01808393077806625,0.018393159394040515,0.021603808975603878
apecoin,2023-08-12 00:00:00,1.90294,701118400.0,61675630.0,0.017500708476588356,0.016738843900676814,0.24643937287854856
apecoin,2023-08-13 00:00:00,2.01369,740804200.0,155449660.0,0.058199417743071136,0.05660356367768982,1.5204389480901939
apecoin,2023-08-14 00:00:00,2.00305,735512260.0,107841020.0,-0.00528383216880457,-0.007143507015753947,-0.3062640342860834
apecoin,2023-08-15 00:00:00,2.05775,759791200.0,128609570.0,0.027308354758992515,0.033009565333418145,0.19258488096644477
apecoin,2023-08-16 00:00:00,1.84371,679107800.0,105204640.0,-0.1040165229012271,-0.10619154315027601,-0.1819843577736867
apecoin,2023-08-17 00:00:00,1.72705,638397630.0,92594424.0,-0.06327459307591754,-0.05994655045929376,-0.11986368662066615
apecoin,2023-08-18 00:00:00,1.54486,571490400.0,190644880.0,-0.10549202397151214,-0.10480494734919366,1.0589239801308121
apecoin,2023-08-19 00:00:00,1.56094,574741200.0,87480740.0,0.010408710174384828,0.0056882845276140515,-0.5411324972377962
apecoin,2023-08-20 00:00:00,1.60344,590909800.0,42258656.0,0.027227183620126327,0.028131966178864598,-0.5169376024939889
apecoin,2023-08-21 00:00:00,1.59084,586679100.0,36394256.0,-0.007858105074090682,-0.007159637562281107,-0.13877393545123629
apecoin,2023-08-22 00:00:00,1.53794,567632900.0,44792220.0,-0.0332528726961856,-0.032464425611889,0.23074970951460028
apecoin,2023-08-23 00:00:00,1.50018,553352000.0,79429510.0,-0.0245523232375775,-0.02515868970949353,0.7732880844039434
apecoin,2023-08-24 00:00:00,1.49702,551914400.0,65347904.0,-0.00210641389699906,-0.0025979846463011214,-0.17728431158646196
apecoin,2023-08-25 00:00:00,1.43699,528691360.0,49060276.0,-0.04009966466713877,-0.04207724966045456,-0.2492448418850588
apecoin,2023-08-26 00:00:00,1.44708,531489760.0,52045104.0,0.007021621584005322,0.0052930692871546725,0.060840016472797576
apecoin,2023-08-27 00:00:00,1.41585,521209920.0,46480256.0,-0.021581391491831692,-0.01934155796341208,-0.10692356383801249
apecoin,2023-08-28 00:00:00,1.42357,524497180.0,22037822.0,0.005452555002295467,0.006306978961567067,-0.5258670262057077
apecoin,2023-08-29 00:00:00,1.45328,535274270.0,84078456.0,0.020870066101420948,0.020547469864375723,2.8151889964443857
apecoin,2023-08-30 00:00:00,1.48486,546722050.0,66121610.0,0.021730155235054616,0.021386755615957487,-0.21357249947596568
apecoin,2023-08-31 00:00:00,1.47431,543534460.0,33673390.0,-0.007105046940452331,-0.005830366636941031,-0.490735479671472
apecoin,2023-09-01 00:00:00,1.42891,526618050.0,43905460.0,-0.03079406637681359,-0.03112297608508574,0.3038621891054034
apecoin,2023-09-02 00:00:00,1.39146,512736100.0,39305456.0,-0.026208788517121384,-0.026360566258600504,-0.10477065950339659
apecoin,2023-09-03 00:00:00,1.38347,510309540.0,21405636.0,-0.005742170094720667,-0.00473257100485025,-0.45540293439160207
apecoin,2023-09-04 00:00:00,1.35688,501173000.0,45710788.0,-0.019219787924566356,-0.017903917688860016,1.1354557276410753
apecoin,2023-09-05 00:00:00,1.34486,495111650.0,43853468.0,-0.008858557868050343,-0.012094326709539471,-0.04063198385466471
apecoin,2023-09-05 19:37:58,1.35258,498772860.0,33543578.0,0.005740374462769315,0.007394715919126549,-0.23509862435509088
apemove,2023-03-27 00:00:00,0.00523,10244.444,16.4539,0.0,0.0,0.0
apemove,2023-03-28 00:00:00,0.00517,10091.334,16.586332,-0.01147227533460804,-0.014945662253607828,0.008048669312442414
apemove,2023-03-29 00:00:00,0.00516,10095.819,11.63452,-0.0019342359767892114,0.00044444074490046503,-0.29854774400994744
apemove,2023-03-30 00:00:00,0.0051,10018.431,18.924639,-0.011627906976744096,-0.007665351369710471,0.6265938775299711
apemove,2023-03-31 00:00:00,0.00511,10063.051,20.556862,0.0019607843137254832,0.004453791217407188,0.08624856727782237
apemove,2023-04-01 00:00:00,0.00511,9982.51,1.0227256,0.0,-0.008003636272935433,-0.9502489436374093
apemove,2023-04-02 00:00:00,0.00509,9914.45,7.6463904,-0.003913894324853229,-0.006817924550037935,6.47648284153638
apemove,2023-04-03 00:00:00,0.00511,9999.223,23.760628,0.003929273084479323,0.008550449091981882,2.1074306642778797
apemove,2023-04-04 00:00:00,0.00509,9921.006,5.754289,-0.003913894324853229,-0.007822307793315608,-0.757822520515872
apemove,2023-04-05 00:00:00,0.00506,9864.152,12.928771,-0.005893909626718985,-0.005730668845477904,1.2468059911485154
apemove,2023-04-06 00:00:00,0.00501,9802.792,38.930176,-0.00988142292490135,-0.00622050430690857,2.0111273530948925
apemove,2023-04-07 00:00:00,0.00498,9748.723,14.561772,-0.0059880239520957446,-0.005515673493837192,-0.6259515497695156
apemove,2023-04-08 00:00:00,0.00495,9687.549,24.768038,-0.0060240963855421326,-0.006275078284612157,0.700894506520223
apemove,2023-04-09 00:00:00,0.00484,9505.273,57.37001,-0.022222222222222365,-0.01881549192680232,1.3162920696423348
apemove,2023-04-10 00:00:00,0.00485,9488.938,9.779891,0.0020661157024794985,-0.0017185198152644965,-0.8295295573418935
apemove,2023-04-11 00:00:00,0.00483,9450.337,6.97662,-0.004123711340206171,-0.004068000022763418,-0.28663622120123833
apemove,2023-04-12 00:00:00,0.00476,9309.207,33.956917,-0.01449275362318836,-0.014933858972436598,3.8672447402897108
apemove,2023-04-13 00:00:00,0.00476,9315.478,1.905347,0.0,0.0006736341774329357,-0.9438892818214327
apemove,2023-04-14 00:00:00,0.00472,9225.464,18.91808,-0.008403361344537785,-0.009662842851434927,8.928942077217432
apemove,2023-04-15 00:00:00,0.0049,9562.586,125.2126,0.03813559322033888,0.036542552222847524,5.618673776620037
apemove,2023-04-16 00:00:00,0.00498,9719.303,53.3707,0.01632653061224487,0.016388558492441252,-0.5737593500973543
apemove,2023-04-17 00:00:00,0.005,9770.919,21.63461,0.004016064257028162,0.0053106688823263415,-0.5946350713031683
apemove,2023-04-18 00:00:00,0.00506,9905.359,53.0332,0.01200000000000001,0.013759197062221062,1.451312965660116
apemove,2023-04-19 00:00:00,0.00557,10915.925,478.61942,0.10079051383399218,0.1020221478090797,8.024901759652444
apemove,2023-04-20 00:00:00,0.00553,10793.807,45.777824,-0.007181328545781018,-0.011187141721841987,-0.9043544367673171
apemove,2023-04-21 00:00:00,0.00559,10967.991,39.09782,0.010849909584086825,0.016137401752690073,-0.14592227013673698
apemove,2023-04-22 00:00:00,0.00549,10746.816,111.49508,-0.017889087656529523,-0.02016549794761857,1.8516955676812672
apemove,2023-04-23 00:00:00,0.00519,10208.815,191.30162,-0.05464480874316935,-0.05006143214883363,0.7157853064009643
apemove,2023-04-24 00:00:00,0.00537,10480.068,210.05681,0.03468208092485536,0.026570468756657695,0.09803989114153877
apemove,2023-04-25 00:00:00,0.00531,10421.122,9.655224,-0.011173184357541888,-0.0056245818252324,-0.9540351774360469
apemove,2023-04-26 00:00:00,0.00534,10430.173,18.615723,0.005649717514124353,0.0008685245216399906,0.9280467237217902
